Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
920.0,904.0,1.396,0.088,238.98,5.8,0.0,0.0,18.0
1009.0,1293.0,1.072,0.24,241.58,6.2,1.0,14.0,1.0
626.0,1139.0,1.574,0.348,237.52,6.8,0.0,0.0,18.0
1068.0,515.0,0.32,0.1,243.16,1.4,0.0,0.0,0.0
1418.0,1380.0,0.44,0.254,246.1,2.0,0.0,1.0,1.0
537.0,654.0,0.192,0.0,233.72,0.8,0.0,0.0,1.0
344.0,1150.0,1.696,0.192,241.09,7.0,0.0,0.0,17.0
971.0,1353.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
170.0,1376.0,0.426,0.328,237.67,2.2,0.0,1.0,0.0
680.0,373.0,0.208,0.052,243.06,0.8,0.0,0.0,0.0
431.0,522.0,0.352,0.112,248.13,1.4,0.0,0.0,0.0
1039.0,1360.0,0.372,0.0,245.03,1.4,0.0,0.0,1.0
865.0,429.0,0.412,0.07,244.68,1.8,0.0,0.0,0.0
1029.0,936.0,1.924,0.208,238.73,8.0,0.0,0.0,18.0
150.0,847.0,1.724,0.122,230.25,7.4,0.0,2.0,17.0
365.0,78.0,2.696,0.05,237.06,11.2,0.0,0.0,18.0
655.0,902.0,1.36,0.088,237.37,5.6,0.0,0.0,18.0
728.0,1144.0,1.142,0.284,242.79,4.8,0.0,0.0,0.0
1419.0,1283.0,0.546,0.202,240.97,2.4,0.0,0.0,1.0
581.0,377.0,1.444,0.07,240.68,6.0,0.0,1.0,0.0
290.0,745.0,0.296,0.07,241.03,1.2,0.0,0.0,0.0
153.0,382.0,0.318,0.082,236.74,1.4,0.0,0.0,0.0
819.0,686.0,0.22,0.0,244.44,1.0,0.0,0.0,0.0
599.0,1325.0,0.266,0.272,240.41,1.4,0.0,0.0,1.0
1004.0,1105.0,0.188,0.0,240.32,0.8,0.0,0.0,0.0
662.0,1004.0,1.368,0.074,237.15,5.6,0.0,1.0,18.0
240.0,446.0,1.406,0.17,231.81,6.0,0.0,4.0,17.0
460.0,970.0,1.342,0.0,240.72,5.6,0.0,0.0,18.0
589.0,281.0,1.854,0.144,235.71,7.8,0.0,0.0,12.0
963.0,399.0,0.236,0.136,242.39,1.0,0.0,0.0,1.0
824.0,1055.0,1.26,0.05,238.81,5.2,0.0,0.0,17.0
856.0,616.0,0.26,0.0,243.11,1.0,0.0,0.0,1.0
470.0,948.0,0.464,0.316,241.72,2.2,0.0,1.0,0.0
102.0,984.0,1.436,0.222,236.9,6.0,0.0,0.0,18.0
1222.0,1172.0,1.47,0.078,241.08,6.0,0.0,0.0,19.0
377.0,1018.0,1.988,0.284,239.53,8.4,0.0,0.0,18.0
1064.0,1248.0,1.428,0.08,241.37,6.0,0.0,0.0,18.0
857.0,420.0,1.158,0.118,239.94,6.0,0.0,0.0,1.0
213.0,727.0,0.126,0.0,234.99,0.6,0.0,0.0,0.0
192.0,1389.0,0.298,0.24,240.59,1.6,0.0,1.0,0.0
680.0,1336.0,0.21,0.046,245.76,0.8,0.0,0.0,0.0
819.0,160.0,2.59,0.046,238.59,10.8,0.0,0.0,18.0
1318.0,535.0,0.158,0.0,241.0,0.6,0.0,1.0,0.0
1205.0,758.0,0.344,0.124,245.81,1.4,0.0,0.0,0.0
649.0,1289.0,0.148,0.0,239.84,0.6,0.0,0.0,1.0
846.0,860.0,2.396,0.142,240.65,10.0,1.0,0.0,29.0
338.0,23.0,1.766,0.188,239.95,7.4,0.0,0.0,0.0
728.0,1427.0,2.452,0.0,237.02,10.4,1.0,0.0,18.0
792.0,1419.0,0.278,0.056,241.5,1.2,0.0,0.0,0.0
720.0,250.0,1.502,0.0,242.36,6.2,0.0,0.0,0.0
1414.0,506.0,0.772,0.0,242.47,3.2,0.0,0.0,1.0
773.0,77.0,0.362,0.1,243.98,1.6,0.0,0.0,0.0
713.0,949.0,2.244,0.1,240.15,9.2,0.0,0.0,18.0
200.0,402.0,0.414,0.204,244.76,1.8,2.0,2.0,0.0
683.0,655.0,0.876,0.164,245.19,3.6,0.0,0.0,0.0
178.0,357.0,0.906,0.33,241.24,4.2,0.0,0.0,0.0
1031.0,362.0,0.28,0.0,243.84,1.2,0.0,0.0,1.0
587.0,1224.0,0.146,0.0,238.52,0.6,0.0,0.0,1.0
449.0,427.0,1.372,0.0,244.66,5.6,0.0,0.0,0.0
1184.0,244.0,2.394,0.0,241.35,9.8,1.0,0.0,18.0
1169.0,672.0,0.352,0.084,244.12,1.4,0.0,0.0,1.0
1431.0,803.0,2.458,0.134,243.2,10.0,0.0,0.0,18.0
864.0,172.0,2.24,0.234,242.64,10.2,16.0,0.0,0.0
972.0,951.0,1.39,0.1,239.76,5.8,0.0,0.0,19.0
94.0,108.0,3.742,0.23,236.91,15.8,38.0,0.0,0.0
679.0,1242.0,1.98,0.0,242.02,8.2,0.0,0.0,18.0
1075.0,485.0,0.256,0.0,240.47,1.0,0.0,0.0,1.0
382.0,960.0,1.468,0.106,242.05,6.0,0.0,0.0,18.0
922.0,527.0,0.214,0.092,242.62,1.0,0.0,1.0,1.0
1369.0,1326.0,0.384,0.198,239.52,1.8,0.0,1.0,1.0
601.0,163.0,0.246,0.248,238.81,1.4,0.0,0.0,1.0
338.0,339.0,0.34,0.112,245.39,1.4,0.0,0.0,0.0
59.0,1058.0,0.562,0.0,238.88,2.4,0.0,0.0,0.0
866.0,1371.0,0.414,0.0,244.25,2.0,0.0,0.0,1.0
687.0,284.0,0.424,0.062,239.6,2.0,0.0,0.0,0.0
1351.0,241.0,0.288,0.1,243.91,1.2,0.0,0.0,1.0
388.0,429.0,1.314,0.05,243.07,5.4,0.0,0.0,18.0
994.0,778.0,0.428,0.336,241.8,2.2,0.0,1.0,0.0
1315.0,997.0,1.23,0.5,236.2,5.6,0.0,2.0,12.0
803.0,405.0,0.218,0.0,242.03,0.8,0.0,0.0,0.0
379.0,1410.0,3.596,0.192,241.3,15.2,0.0,0.0,17.0
425.0,714.0,0.262,0.0,245.17,1.0,0.0,0.0,0.0
1126.0,368.0,0.292,0.0,247.08,1.2,0.0,1.0,0.0
1261.0,556.0,0.434,0.09,241.85,1.8,0.0,2.0,1.0
372.0,489.0,0.824,0.21,243.4,3.4,0.0,2.0,0.0
235.0,1086.0,1.328,0.204,231.72,5.8,0.0,0.0,16.0
492.0,576.0,0.26,0.0,243.67,1.0,0.0,0.0,0.0
329.0,345.0,2.848,0.216,238.64,11.8,0.0,0.0,17.0
726.0,371.0,0.454,0.052,246.99,1.8,0.0,0.0,0.0
210.0,677.0,0.356,0.324,240.7,2.0,0.0,1.0,0.0
1419.0,220.0,2.462,0.37,242.17,11.2,10.0,1.0,0.0
878.0,112.0,0.588,0.262,240.94,2.6,0.0,0.0,1.0
720.0,333.0,1.398,0.062,244.91,5.6,0.0,0.0,0.0
48.0,467.0,0.306,0.112,242.71,1.4,0.0,1.0,0.0
1358.0,1246.0,1.498,0.108,238.04,7.4,15.0,0.0,0.0
609.0,717.0,0.18,0.156,242.7,1.0,0.0,0.0,1.0
1008.0,96.0,0.662,0.492,241.37,3.4,0.0,2.0,1.0
1426.0,784.0,1.422,0.056,242.87,5.8,0.0,0.0,19.0
435.0,100.0,1.338,0.086,236.88,5.6,0.0,0.0,17.0
585.0,976.0,1.408,0.212,237.22,6.0,0.0,1.0,18.0
1279.0,328.0,0.574,0.0,243.05,2.4,0.0,0.0,1.0
120.0,802.0,0.22,0.0,242.3,1.0,0.0,0.0,0.0
554.0,368.0,0.62,0.098,240.67,2.6,0.0,0.0,1.0
944.0,904.0,0.328,0.072,239.13,1.4,0.0,0.0,1.0
566.0,1259.0,0.244,0.124,240.02,1.2,0.0,0.0,1.0
526.0,166.0,2.952,0.582,236.84,13.2,1.0,0.0,18.0
122.0,1372.0,0.574,0.12,241.16,2.4,0.0,0.0,0.0
721.0,736.0,0.284,0.0,242.66,1.2,0.0,0.0,0.0
1334.0,931.0,0.158,0.0,242.68,0.6,0.0,0.0,1.0
1143.0,968.0,1.544,0.322,242.28,6.4,0.0,1.0,19.0
1018.0,273.0,0.798,0.22,241.03,3.4,0.0,1.0,1.0
737.0,789.0,0.252,0.0,246.04,1.0,0.0,0.0,0.0
1192.0,231.0,2.37,0.34,236.83,10.0,1.0,2.0,18.0
382.0,1292.0,0.304,0.0,245.54,1.4,0.0,0.0,0.0
1074.0,1204.0,0.806,0.066,246.05,3.2,0.0,0.0,1.0
981.0,724.0,0.312,0.246,242.27,1.6,0.0,0.0,1.0
916.0,657.0,0.394,0.336,242.25,2.0,0.0,1.0,1.0
535.0,171.0,4.232,0.378,231.5,18.2,36.0,0.0,17.0
583.0,278.0,1.74,0.218,239.46,7.2,0.0,1.0,18.0
428.0,572.0,0.6,0.068,246.92,2.4,0.0,0.0,0.0
86.0,282.0,3.662,0.098,237.34,15.6,0.0,29.0,17.0
441.0,926.0,0.598,0.094,237.94,2.4,0.0,0.0,0.0
1043.0,713.0,1.394,0.06,240.8,5.8,0.0,2.0,19.0
1170.0,196.0,0.31,0.062,238.55,1.2,0.0,0.0,1.0
943.0,891.0,0.302,0.06,241.47,1.2,0.0,1.0,1.0
516.0,253.0,1.884,0.15,235.83,8.2,0.0,0.0,1.0
1015.0,54.0,1.37,0.132,239.66,5.6,0.0,1.0,18.0
1321.0,919.0,0.458,0.184,240.16,2.4,0.0,0.0,4.0
971.0,1423.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
365.0,221.0,2.614,0.0,242.78,10.8,1.0,0.0,18.0
1295.0,332.0,2.49,0.45,237.8,10.6,0.0,1.0,17.0
393.0,409.0,6.224,0.062,237.7,26.2,38.0,0.0,17.0
1434.0,1406.0,1.622,0.202,237.82,8.0,0.0,0.0,0.0
1408.0,415.0,1.706,0.71,243.95,7.6,0.0,4.0,1.0
620.0,795.0,0.158,0.122,240.45,0.8,0.0,0.0,0.0
426.0,197.0,0.774,0.182,241.71,3.2,0.0,0.0,0.0
555.0,1019.0,1.306,0.13,238.28,5.4,0.0,0.0,18.0
765.0,857.0,2.902,0.0,238.9,12.0,0.0,0.0,18.0
848.0,71.0,3.068,0.498,237.68,13.0,38.0,0.0,1.0
70.0,882.0,1.59,0.0,239.91,6.6,0.0,0.0,17.0
77.0,1083.0,0.278,0.082,238.0,1.2,0.0,0.0,0.0
43.0,275.0,1.392,0.144,238.55,5.8,1.0,0.0,0.0
484.0,487.0,1.466,0.17,239.66,6.0,0.0,1.0,19.0
946.0,1235.0,0.326,0.0,242.27,1.2,0.0,0.0,1.0
318.0,3.0,0.3,0.108,241.88,1.2,0.0,0.0,0.0
1127.0,1403.0,0.588,0.218,246.0,2.4,0.0,0.0,0.0
837.0,728.0,0.32,0.114,244.27,1.4,0.0,0.0,0.0
1214.0,1022.0,1.4,0.05,240.98,5.8,0.0,0.0,19.0
215.0,1420.0,0.278,0.208,237.18,1.4,0.0,1.0,0.0
1142.0,198.0,4.598,0.0,239.02,19.2,38.0,1.0,18.0
69.0,1001.0,1.554,0.294,241.49,6.4,0.0,0.0,18.0
405.0,1409.0,1.542,0.066,244.04,6.4,0.0,0.0,18.0
992.0,1058.0,0.722,0.204,242.13,3.0,1.0,2.0,1.0
1375.0,341.0,0.434,0.072,245.75,1.8,0.0,0.0,0.0
927.0,403.0,0.244,0.106,245.12,1.0,0.0,0.0,1.0
799.0,1322.0,0.206,0.0,245.02,0.8,0.0,0.0,0.0
855.0,967.0,0.37,0.0,242.75,1.6,0.0,0.0,1.0
556.0,229.0,0.38,0.34,241.02,2.0,0.0,1.0,1.0
439.0,379.0,0.33,0.12,244.08,1.4,0.0,0.0,0.0
477.0,1050.0,1.558,0.084,239.51,6.8,0.0,0.0,10.0
391.0,314.0,2.28,0.096,237.78,9.6,1.0,0.0,18.0
995.0,966.0,0.442,0.244,242.16,2.2,0.0,0.0,1.0
179.0,1154.0,0.312,0.12,242.27,1.4,0.0,2.0,0.0
744.0,941.0,1.32,0.05,245.38,5.4,0.0,0.0,18.0
308.0,145.0,1.494,0.154,235.01,6.4,0.0,0.0,17.0
285.0,146.0,2.014,0.266,234.63,8.6,0.0,0.0,0.0
718.0,750.0,0.34,0.054,245.26,1.4,0.0,0.0,0.0
1183.0,673.0,0.252,0.0,246.62,1.0,0.0,0.0,1.0
192.0,1117.0,0.278,0.204,239.11,1.4,0.0,2.0,0.0
903.0,142.0,3.796,0.288,236.32,16.0,0.0,39.0,17.0
476.0,924.0,2.306,0.07,240.36,9.6,0.0,0.0,19.0
778.0,1193.0,1.54,0.118,243.63,6.2,1.0,0.0,18.0
316.0,1361.0,0.208,0.0,244.13,0.8,0.0,0.0,0.0
847.0,887.0,1.458,0.0,239.71,6.0,0.0,0.0,18.0
1084.0,1041.0,1.864,0.226,240.7,7.8,0.0,1.0,19.0
20.0,1177.0,0.326,0.14,243.54,1.4,0.0,0.0,0.0
362.0,794.0,0.224,0.0,242.12,1.0,0.0,0.0,0.0
929.0,604.0,0.256,0.08,241.05,1.2,0.0,0.0,1.0
889.0,503.0,0.388,0.202,241.6,1.8,0.0,1.0,1.0
1239.0,1304.0,1.422,0.096,242.96,5.8,0.0,0.0,18.0
544.0,4.0,0.214,0.0,240.98,0.8,0.0,0.0,1.0
1047.0,444.0,0.318,0.114,243.15,1.4,0.0,0.0,1.0
678.0,169.0,3.264,0.294,237.48,14.0,1.0,29.0,0.0
1387.0,756.0,0.32,0.0,242.34,1.2,0.0,0.0,0.0
445.0,654.0,0.222,0.0,243.61,0.8,0.0,0.0,0.0
839.0,1342.0,0.274,0.0,245.14,1.2,0.0,0.0,0.0
530.0,699.0,0.206,0.0,242.31,1.0,0.0,0.0,1.0
1102.0,986.0,2.93,0.552,241.44,12.4,0.0,1.0,17.0
1098.0,1112.0,0.55,0.23,249.52,2.4,0.0,0.0,1.0
34.0,244.0,2.5,0.22,239.37,10.4,0.0,2.0,18.0
148.0,1242.0,1.362,0.226,232.35,5.8,0.0,2.0,16.0
1324.0,1121.0,0.15,0.0,235.81,0.6,0.0,0.0,0.0
480.0,553.0,0.332,0.086,243.7,1.4,0.0,0.0,1.0
1301.0,965.0,0.344,0.2,241.2,1.6,0.0,0.0,1.0
825.0,1242.0,0.216,0.0,244.06,0.8,0.0,0.0,0.0
1412.0,525.0,0.356,0.076,247.36,1.4,0.0,1.0,0.0
525.0,932.0,1.45,0.346,239.61,6.2,0.0,2.0,18.0
309.0,993.0,0.436,0.188,241.31,2.0,0.0,0.0,0.0
153.0,571.0,0.292,0.076,238.22,1.2,0.0,1.0,0.0
142.0,581.0,0.294,0.188,236.4,1.4,0.0,0.0,0.0
1344.0,1298.0,0.602,0.1,241.01,2.6,0.0,0.0,1.0
900.0,790.0,0.908,0.228,241.28,3.8,0.0,0.0,12.0
1031.0,322.0,0.47,0.0,244.44,1.8,0.0,0.0,0.0
1194.0,1102.0,3.51,0.226,239.93,14.8,0.0,36.0,19.0
874.0,508.0,0.252,0.0,242.12,1.0,0.0,0.0,1.0
1173.0,127.0,0.368,0.11,241.96,1.6,0.0,0.0,1.0
1195.0,553.0,0.52,0.246,243.69,2.2,0.0,1.0,0.0
988.0,430.0,1.226,0.134,239.28,5.2,0.0,0.0,0.0
1015.0,567.0,0.234,0.14,242.34,1.0,0.0,0.0,1.0
439.0,1300.0,0.216,0.0,242.17,0.8,0.0,0.0,0.0
442.0,340.0,0.662,0.2,241.87,2.8,0.0,1.0,0.0
1245.0,914.0,1.77,0.05,239.6,7.4,2.0,0.0,18.0
1432.0,1018.0,1.432,0.068,243.03,5.8,0.0,0.0,18.0
427.0,777.0,0.444,0.222,245.73,2.0,0.0,0.0,0.0
280.0,1110.0,0.838,0.19,238.98,3.6,0.0,0.0,0.0
638.0,1142.0,4.384,0.328,236.09,18.6,38.0,1.0,18.0
520.0,1189.0,0.222,0.104,238.35,1.0,0.0,0.0,1.0
1387.0,989.0,2.844,0.19,238.79,12.8,7.0,17.0,18.0
687.0,1048.0,0.502,0.05,241.34,2.4,0.0,0.0,0.0
327.0,659.0,0.232,0.0,244.48,1.0,0.0,0.0,0.0
635.0,340.0,0.152,0.0,243.79,0.6,0.0,0.0,1.0
980.0,1283.0,0.378,0.368,243.91,2.0,0.0,1.0,1.0
1373.0,812.0,0.138,0.048,240.32,0.6,0.0,0.0,1.0
538.0,983.0,1.272,0.07,237.3,5.2,0.0,0.0,18.0
901.0,561.0,0.218,0.1,242.68,1.0,0.0,1.0,0.0
914.0,1183.0,0.238,0.126,240.49,1.0,0.0,0.0,1.0
981.0,800.0,0.224,0.136,243.94,1.0,0.0,1.0,0.0
958.0,1367.0,0.23,0.108,242.9,1.0,0.0,1.0,0.0
66.0,354.0,2.578,0.166,243.03,10.6,0.0,39.0,0.0
764.0,592.0,0.218,0.064,246.03,1.0,0.0,0.0,0.0
980.0,130.0,1.03,0.63,241.4,5.0,1.0,7.0,1.0
1329.0,1401.0,0.156,0.0,241.06,0.6,0.0,0.0,1.0
1025.0,215.0,2.184,0.07,236.68,9.2,0.0,0.0,0.0
190.0,1256.0,0.232,0.09,237.48,1.2,0.0,0.0,0.0
1141.0,1009.0,1.412,0.06,239.56,5.8,0.0,0.0,18.0
1202.0,978.0,1.446,0.132,241.22,6.0,0.0,0.0,18.0
736.0,1383.0,2.172,0.054,243.31,8.8,0.0,1.0,18.0
340.0,1234.0,0.348,0.108,240.45,1.6,0.0,0.0,0.0
975.0,74.0,1.388,0.232,240.7,5.8,0.0,1.0,18.0
486.0,918.0,1.854,0.104,240.82,7.6,0.0,1.0,18.0
1265.0,1338.0,1.352,0.088,240.71,5.6,0.0,0.0,19.0
842.0,851.0,3.392,0.074,239.26,14.2,0.0,0.0,18.0
1040.0,1173.0,0.414,0.076,241.84,1.8,0.0,1.0,0.0
404.0,553.0,0.306,0.084,244.06,1.2,0.0,2.0,0.0
1061.0,1284.0,4.108,0.314,240.78,17.0,38.0,2.0,19.0
128.0,1364.0,0.108,0.0,236.94,0.6,0.0,0.0,0.0
563.0,798.0,0.212,0.118,240.27,1.0,0.0,1.0,1.0
370.0,209.0,2.972,0.0,241.06,12.2,0.0,0.0,18.0
1177.0,794.0,0.44,0.0,244.63,1.8,0.0,0.0,1.0
65.0,622.0,0.43,0.264,242.92,2.0,0.0,2.0,0.0
498.0,446.0,1.2,0.194,240.51,5.0,0.0,1.0,0.0
943.0,996.0,0.316,0.2,241.07,1.4,0.0,1.0,1.0
84.0,1022.0,3.684,0.142,235.74,15.6,38.0,0.0,17.0
429.0,816.0,2.448,0.072,241.21,10.2,0.0,0.0,18.0
740.0,1030.0,1.342,0.098,241.94,5.4,0.0,0.0,18.0
499.0,1202.0,0.356,0.114,242.1,1.4,0.0,0.0,0.0
498.0,1195.0,0.316,0.0,242.8,1.4,0.0,0.0,0.0
1360.0,509.0,0.272,0.074,242.59,1.2,0.0,0.0,1.0
359.0,1124.0,1.546,0.066,240.39,6.4,0.0,1.0,18.0
1102.0,7.0,0.984,0.128,242.33,4.0,0.0,0.0,0.0
567.0,854.0,0.212,0.062,240.06,1.0,0.0,0.0,1.0
814.0,1099.0,1.574,0.06,241.03,6.6,0.0,0.0,17.0
1100.0,121.0,0.43,0.188,245.03,1.8,0.0,1.0,0.0
46.0,626.0,0.332,0.146,245.26,1.4,0.0,2.0,0.0
719.0,1329.0,0.346,0.06,245.56,1.4,0.0,0.0,0.0
970.0,283.0,0.706,0.116,241.51,3.0,1.0,0.0,0.0
723.0,1320.0,1.374,0.0,243.74,5.6,0.0,0.0,19.0
1308.0,1099.0,0.224,0.098,239.25,1.0,0.0,0.0,1.0
998.0,671.0,0.182,0.0,242.9,1.0,0.0,0.0,1.0
440.0,848.0,0.284,0.072,237.68,1.2,0.0,0.0,0.0
413.0,884.0,1.644,0.052,242.48,6.8,0.0,0.0,0.0
360.0,706.0,0.3,0.09,243.19,1.2,0.0,2.0,0.0
378.0,1230.0,1.442,0.118,242.11,5.8,0.0,0.0,18.0
1429.0,915.0,1.018,0.222,243.25,4.8,0.0,0.0,0.0
499.0,48.0,0.25,0.0,240.42,1.0,0.0,0.0,0.0
66.0,359.0,2.662,0.262,243.85,10.8,0.0,39.0,0.0
266.0,1175.0,0.48,0.254,237.48,2.2,0.0,0.0,0.0
319.0,317.0,0.31,0.102,242.18,1.4,0.0,1.0,0.0
474.0,505.0,0.394,0.192,238.55,1.8,0.0,0.0,0.0
846.0,9.0,0.262,0.0,243.04,1.0,0.0,0.0,0.0
745.0,1006.0,0.538,0.052,240.28,2.6,0.0,0.0,0.0
975.0,763.0,0.392,0.36,241.71,2.2,0.0,1.0,1.0
891.0,951.0,1.33,0.0,238.84,5.4,0.0,0.0,18.0
788.0,1131.0,3.998,0.216,238.64,16.8,0.0,38.0,17.0
421.0,35.0,2.896,0.06,237.45,12.2,0.0,1.0,17.0
1440.0,1379.0,0.288,0.062,242.81,1.2,0.0,1.0,0.0
1368.0,1408.0,0.356,0.07,242.43,1.6,0.0,2.0,1.0
1311.0,333.0,1.172,0.342,243.34,5.0,0.0,1.0,0.0
299.0,57.0,0.314,0.09,238.37,1.4,0.0,0.0,0.0
1120.0,377.0,1.7,0.0,247.94,6.8,0.0,0.0,20.0
875.0,558.0,0.388,0.094,244.78,1.6,0.0,0.0,0.0
1015.0,666.0,0.136,0.0,244.12,0.6,0.0,0.0,1.0
341.0,246.0,2.544,0.0,241.4,10.4,0.0,0.0,0.0
622.0,917.0,0.154,0.124,241.05,0.8,0.0,0.0,1.0
1415.0,1437.0,1.006,0.39,245.83,4.4,0.0,0.0,11.0
538.0,246.0,2.388,0.0,239.0,10.0,1.0,0.0,18.0
91.0,940.0,1.342,0.062,237.77,5.6,0.0,0.0,17.0
285.0,928.0,2.072,0.0,239.42,8.6,1.0,0.0,18.0
1078.0,411.0,0.28,0.0,246.41,1.2,0.0,0.0,1.0
583.0,1346.0,1.552,0.202,239.3,6.6,0.0,0.0,18.0
430.0,971.0,1.62,0.09,239.32,6.8,0.0,0.0,18.0
842.0,257.0,2.014,0.0,242.59,8.4,0.0,0.0,0.0
747.0,537.0,0.56,0.062,246.17,2.4,0.0,1.0,0.0
1334.0,614.0,0.156,0.0,241.41,0.6,0.0,0.0,0.0
817.0,126.0,1.082,0.076,240.17,4.6,0.0,0.0,0.0
394.0,445.0,0.332,0.092,243.46,1.4,0.0,0.0,0.0
593.0,382.0,1.426,0.088,242.13,5.8,0.0,0.0,1.0
1152.0,555.0,0.37,0.07,245.11,1.4,0.0,0.0,1.0
1060.0,356.0,0.29,0.0,243.58,1.2,0.0,0.0,1.0
1287.0,593.0,0.27,0.13,240.12,1.2,0.0,0.0,0.0
392.0,184.0,2.784,0.118,234.98,11.8,0.0,0.0,17.0
631.0,867.0,0.25,0.078,241.3,1.2,0.0,0.0,1.0
200.0,783.0,0.26,0.074,243.93,1.2,0.0,0.0,0.0
789.0,1428.0,1.308,0.0,243.33,5.2,0.0,0.0,18.0
1065.0,1354.0,0.436,0.284,242.98,2.0,0.0,0.0,1.0
1209.0,79.0,1.1,0.076,242.05,4.4,0.0,0.0,1.0
1138.0,1224.0,0.578,0.094,245.01,2.4,0.0,0.0,1.0
1151.0,1224.0,0.844,0.072,242.62,3.4,0.0,0.0,1.0
39.0,1087.0,1.512,0.144,239.25,6.2,0.0,0.0,17.0
1047.0,690.0,0.922,0.266,240.74,4.0,0.0,1.0,11.0
750.0,298.0,0.504,0.056,246.68,2.2,0.0,0.0,0.0
1364.0,340.0,2.136,0.414,243.02,8.8,0.0,1.0,19.0
682.0,994.0,0.354,0.158,240.97,1.6,0.0,0.0,0.0
496.0,463.0,0.322,0.094,239.2,1.4,0.0,1.0,1.0
240.0,1032.0,1.448,0.112,232.23,6.4,0.0,0.0,16.0
494.0,379.0,2.45,0.12,240.03,10.2,0.0,0.0,0.0
248.0,1008.0,0.184,0.1,238.9,0.8,0.0,0.0,0.0
926.0,63.0,1.636,0.178,240.47,6.8,0.0,1.0,19.0
183.0,1308.0,0.806,0.35,240.66,3.6,0.0,1.0,0.0
975.0,1107.0,0.296,0.222,241.29,1.4,0.0,2.0,1.0
453.0,1133.0,0.472,0.194,241.16,2.0,0.0,0.0,0.0
1162.0,340.0,1.208,0.1,241.85,5.0,0.0,0.0,1.0
1120.0,401.0,0.358,0.134,246.93,1.6,0.0,0.0,0.0
763.0,756.0,2.426,0.07,243.19,10.0,0.0,0.0,18.0
793.0,133.0,3.124,0.262,236.02,13.2,0.0,1.0,17.0
738.0,747.0,0.322,0.088,242.34,1.4,0.0,0.0,0.0
940.0,1099.0,0.132,0.0,244.04,0.6,0.0,0.0,1.0
155.0,963.0,0.898,0.218,233.79,4.0,0.0,0.0,0.0
493.0,709.0,0.35,0.122,242.07,1.4,0.0,0.0,1.0
824.0,82.0,0.292,0.0,241.87,1.2,0.0,0.0,0.0
977.0,24.0,0.322,0.206,243.25,1.6,0.0,1.0,0.0
319.0,806.0,0.404,0.224,240.97,2.0,0.0,0.0,0.0
297.0,915.0,1.236,0.054,235.26,5.2,0.0,0.0,17.0
95.0,742.0,0.308,0.1,244.82,1.4,0.0,0.0,0.0
389.0,1357.0,0.398,0.184,243.88,2.0,0.0,1.0,0.0
1153.0,398.0,0.348,0.084,246.33,1.4,0.0,0.0,0.0
818.0,1334.0,0.288,0.0,244.89,1.2,2.0,0.0,0.0
25.0,1393.0,1.186,0.074,242.8,4.8,0.0,0.0,0.0
1271.0,1234.0,1.96,0.106,240.3,8.8,1.0,22.0,1.0
559.0,448.0,0.296,0.204,240.14,1.4,0.0,2.0,0.0
45.0,226.0,2.072,0.094,238.35,8.8,2.0,0.0,0.0
728.0,444.0,0.208,0.054,241.55,0.8,0.0,0.0,0.0
217.0,1127.0,1.246,0.116,232.72,5.4,0.0,0.0,17.0
1114.0,1200.0,1.75,0.216,242.0,7.2,0.0,0.0,18.0
212.0,682.0,0.142,0.0,241.28,0.6,0.0,0.0,0.0
420.0,997.0,2.082,0.0,242.0,8.6,0.0,0.0,18.0
161.0,413.0,0.38,0.19,238.81,1.8,0.0,1.0,0.0
1038.0,1099.0,0.396,0.214,241.14,1.8,0.0,2.0,1.0
1222.0,267.0,1.692,0.152,240.86,7.0,0.0,1.0,0.0
185.0,616.0,0.16,0.102,240.13,0.8,0.0,1.0,0.0
1409.0,469.0,1.172,0.478,241.03,5.2,0.0,1.0,12.0
195.0,922.0,4.714,0.088,232.77,20.4,0.0,1.0,16.0
288.0,1159.0,0.212,0.0,241.33,0.8,0.0,0.0,0.0
820.0,824.0,0.396,0.212,244.03,1.8,0.0,0.0,0.0
126.0,758.0,1.176,0.0,239.92,4.8,0.0,0.0,18.0
841.0,1191.0,1.596,0.276,241.42,6.6,1.0,0.0,17.0
84.0,1271.0,1.922,0.472,240.57,8.2,0.0,6.0,18.0
683.0,1418.0,0.788,0.072,242.5,3.2,0.0,0.0,0.0
18.0,1422.0,0.25,0.048,240.2,1.0,0.0,0.0,0.0
1296.0,201.0,0.182,0.0,242.71,0.8,0.0,0.0,0.0
1417.0,143.0,1.06,0.0,241.58,4.4,0.0,0.0,1.0
1157.0,843.0,4.408,0.142,237.89,18.4,0.0,0.0,26.0
885.0,1110.0,1.394,0.088,238.99,5.8,0.0,0.0,19.0
284.0,753.0,0.202,0.048,239.41,0.8,0.0,0.0,0.0
428.0,224.0,3.03,0.052,237.04,12.8,0.0,0.0,0.0
273.0,1436.0,0.38,0.364,243.16,2.2,0.0,2.0,0.0
32.0,335.0,1.654,0.304,244.18,6.8,1.0,2.0,18.0
1138.0,82.0,1.984,0.0,241.56,8.6,0.0,22.0,0.0
880.0,804.0,1.514,0.19,239.75,6.4,0.0,0.0,18.0
1278.0,646.0,0.774,0.114,243.07,3.2,0.0,0.0,1.0
